운용사명,상품명,1개월누적수익률(퍼센트),3개월누적수익률(퍼센트),6개월누적수익률(퍼센트),12개월누적수익률(퍼센트),펀드등급,펀드유형,선취수수료(퍼센트),총보수(퍼센트)
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산C-Pe,1.79,4.28,4.57,18.29,3,재간접투자,0,0.78
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산Ce,1.78,4.26,4.53,18.21,3,재간접투자,0,0.85
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산F,1.82,4.37,4.75,18.7,3,재간접투자,0,0.43
미래에셋자산운용,미래에셋코어테크A,4.85,-13.95,-35.65,-26.93,1,주식형,1,1.435
미래에셋자산운용,미래에셋코어테크A-e,4.88,-13.87,-35.53,-26.67,1,주식형,0.5,1.095
미래에셋자산운용,미래에셋코어테크AG,4.87,-13.9,-35.58,-26.76,1,주식형,0.7,1.225
미래에셋자산운용,미래에셋코어테크C,4.82,-14.02,-35.76,-27.17,1,주식형,0,1.755
미래에셋자산운용,미래에셋코어테크C-P,4.84,-13.98,-35.69,-27.01,1,주식형,0,1.555
미래에셋자산운용,미래에셋코어테크C-Pe,4.87,-13.89,-35.55,-26.71,1,주식형,0,1.155
미래에셋자산운용,미래에셋코어테크C-e,4.87,-13.91,-35.59,-26.79,1,주식형,0,1.255
미래에셋자산운용,미래에셋코어테크CG,4.85,-13.96,-35.66,-26.94,1,주식형,0,1.455
미래에셋자산운용,미래에셋코어테크F,4.91,-13.8,-35.41,-26.41,1,주식형,0,0.755
미래에셋자산운용,미래에셋헤지(사모투자재간접)A,0.55,1.26,-0.24,8.13,5,재간접투자,1,0.95
미래에셋자산운용,미래에셋헤지(사모투자재간접)A-e,0.58,1.32,-0.11,8.4,5,재간접투자,0.5,0.7
미래에셋자산운용,미래에셋헤지(사모투자재간접)C,0.53,1.17,-0.42,7.76,5,재간접투자,0,1.3
미래에셋자산운용,미래에셋헤지(사모투자재간접)C-e,0.56,1.27,-0.22,8.17,5,재간접투자,0,0.92
미래에셋자산운용,미래우리아이3억만들기(주식)C1,-0.87,-1.54,-6.51,8.45,3,주식형,0,2.07
베어링자산운용(펀드),베어링고배당(주식)A,-4.69,-9.27,-12.57,-3.83,2,주식형,1,1.434
베어링자산운용(펀드),베어링고배당(주식)Ae,-4.66,-9.19,-12.41,-3.49,2,주식형,0.5,1.084
베어링자산운용(펀드),베어링고배당(주식)C-P,-4.7,-9.32,-12.66,-5.97,2,주식형,0,1.634
베어링자산운용(펀드),베어링고배당(주식)C-Pe,-4.66,-9.21,-12.46,-3.59,2,주식형,0,1.234
베어링자산운용(펀드),베어링고배당(주식)C-W,-4.63,-9.1,-12.26,-5.92,2,주식형,0,0.734
베어링자산운용(펀드),베어링고배당(주식)C1,-4.74,-9.41,-12.84,-4.41,2,주식형,0,2.034
베어링자산운용(펀드),베어링고배당(주식)Ce,-4.67,-9.22,-12.48,-3.64,2,주식형,0,1.234
비엔케이자산운용,BNK법인MMF1호(국공채)C,0.28,0.84,1.76,3.61,6,MMF(법인),0,0.1
비엔케이자산운용,BNK삼성전자중소형(주식)A,3.23,-1.97,-13.79,0,2,주식형,1,1.25
비엔케이자산운용,BNK삼성전자중소형(주식)A-e,3.28,-1.86,-13.58,0,2,주식형,0.5,0.79
비엔케이자산운용,BNK삼성전자중소형(주식)C,3.21,-2.05,-13.93,0,2,주식형,0,1.55
비엔케이자산운용,BNK삼성전자중소형(주식)C-P,3.24,-1.97,-13.79,0,2,주식형,0,1.25
비엔케이자산운용,BNK삼성전자중소형(주식)C-Pe,3.28,-1.86,-13.59,0,2,주식형,0,0.8
비엔케이자산운용,BNK삼성전자중소형(주식)C-e,3.26,-1.9,-13.66,0,2,주식형,0,0.95
비엔케이자산운용,BNK스팩&공모주30 1호(채권혼합)A,0.66,0.4,0.87,1.13,5,채권혼합형,0.8,0.9
비엔케이자산운용,BNK스팩&공모주30 1호(채권혼합)A-e,0.68,0.45,0.97,1.33,5,채권혼합형,0.4,0.7
비엔케이자산운용,BNK스팩&공모주30 1호(채권혼합)C,0.61,0.25,0.56,0.52,5,채권혼합형,0,1.5
비엔케이자산운용,BNK스팩&공모주30 1호(채권혼합)C-e,0.65,0.37,0.82,1.03,5,채권혼합형,0,1
삼성액티브자산운용,삼성배당주장기증권1호(주식)A,-3.15,-9.22,-14.19,-7.48,2,주식형,1,1.68
삼성액티브자산운용,삼성배당주장기증권1호(주식)C1,-3.2,-9.36,-14.46,-8.04,2,주식형,0,2.28
삼성액티브자산운용,삼성배당주장기증권1호(주식)Ce,-3.15,-9.22,-14.19,-7.47,2,주식형,0,1.68
삼성자산운용,삼성 일본 인덱스H(주식) A,5.88,4.55,2.09,20.98,2,주식형,1,0.85
삼성자산운용,삼성 일본 인덱스H(주식) A-e,5.9,4.61,2.22,21.29,2,주식형,0.5,0.595
삼성자산운용,삼성 일본 인덱스H(주식) C-Pe,5.89,4.56,2.12,21.05,2,주식형,0,0.79
삼성자산운용,삼성 일본 인덱스H(주식) C-e,5.88,4.55,2.09,20.99,2,주식형,0,0.84
삼성자산운용,삼성 일본 인덱스H(주식) C1,5.82,4.35,1.67,20.05,2,주식형,0,1.64
삼성자산운용,삼성 일본 인덱스H(주식) Cw,5.93,4.68,2.36,21.6,2,주식형,0,0.34
삼성자산운용,삼성MMF법인,0.3,0.87,1.8,0,6,MMF(법인),0,0.09
삼성자산운용,삼성WTI원유특별자산A,2.95,6.46,-6.91,4.69,1,특별자산투자,1,0.86
삼성자산운용,삼성WTI원유특별자산C-W,2.99,6.57,-6.71,5.14,1,특별자산투자,0,0.44
삼성자산운용,삼성WTI원유특별자산C1,2.92,6.35,-7.11,4.26,1,특별자산투자,0,1.27
삼성자산운용,삼성WTI원유특별자산Ce,2.92,6.37,-7.07,4.35,1,특별자산투자,0,1.19
삼성자산운용,삼성글로벌메타버스H(주식) A,6,12.29,15.12,37.13,2,주식형,1,1.49
삼성자산운용,삼성글로벌메타버스H(주식) Ae,6.03,12.37,15.29,37.53,2,주식형,0.5,1.18
삼성자산운용,삼성글로벌메타버스H(주식) C,5.97,12.19,14.89,36.61,2,주식형,0,1.89
삼성자산운용,삼성글로벌메타버스H(주식) C-P,5.99,12.24,15.01,36.87,2,주식형,0,1.69
삼성자산운용,삼성글로벌메타버스H(주식) C-Pe,6.02,12.34,15.22,37.38,2,주식형,0,1.29
삼성자산운용,삼성글로벌메타버스H(주식) Ce,6.01,12.32,15.17,37.26,2,주식형,0,1.39
삼성자산운용,삼성글로벌메타버스UH(주식) A,10.99,23.67,22.39,56.76,2,주식형,1,1.49
삼성자산운용,삼성글로벌메타버스UH(주식) Ae,11.01,23.76,22.57,57.21,2,주식형,0.5,1.18
삼성자산운용,삼성글로벌메타버스UH(주식) C,10.96,23.56,22.16,56.17,2,주식형,0,1.89
삼성자산운용,삼성글로벌메타버스UH(주식) C-P,10.96,23.6,22.25,56.44,2,주식형,0,1.69
삼성자산운용,삼성글로벌메타버스UH(주식) C-Pe,11,23.73,22.5,57.04,2,주식형,0,1.29
삼성자산운용,삼성글로벌메타버스UH(주식) Ce,10.99,23.7,22.45,56.9,2,주식형,0,1.39
삼성자산운용,삼성글로벌메타버스UH(주식) Cw,0,0,0,0,2,주식형,0,0.89
삼성자산운용,삼성글로벌배당귀족ESG(H)A,-4.15,-2.77,6.12,8.58,3,주식형,1,1.09
삼성자산운용,삼성글로벌배당귀족ESG(H)Ae,-4.13,-2.69,6.29,8.92,3,주식형,0.5,0.78
삼성자산운용,삼성글로벌배당귀족ESG(H)C,-4.19,-2.87,5.91,8.14,3,주식형,0,1.49
삼성자산운용,삼성글로벌배당귀족ESG(H)C-Pe,-4.14,-2.72,6.23,8.8,3,주식형,0,0.89
삼성자산운용,삼성글로벌배당귀족ESG(H)Ce,-4.14,-2.75,6.18,8.69,3,주식형,0,0.99
삼성자산운용,삼성글로벌배당귀족ESG(H)Cw,-4.1,-2.62,6.45,9.25,3,주식형,0,0.49
삼성자산운용,삼성글로벌배당귀족ESG(UH)A,-0.06,5.54,12.99,21.65,3,주식형,1,1.09
삼성자산운용,삼성글로벌배당귀족ESG(UH)Ae,-0.03,5.62,13.16,22.02,3,주식형,0.5,0.78
삼성자산운용,삼성글로벌배당귀족ESG(UH)C,-0.1,5.43,12.76,16.58,3,주식형,0,1.49
삼성자산운용,삼성글로벌배당귀족ESG(UH)C-P,-0.08,5.49,12.87,15.42,3,주식형,0,1.29
삼성자산운용,삼성글로벌배당귀족ESG(UH)C-Pe,-0.04,5.59,13.1,21.89,3,주식형,0,0.89
삼성자산운용,삼성글로벌배당귀족ESG(UH)Ce,-0.05,5.57,13.04,21.77,3,주식형,0,0.99
삼성자산운용,삼성글로벌선진국H(주식)A,-0.16,2.24,6.06,15.78,3,주식형,1,1.12
삼성자산운용,삼성글로벌선진국H(주식)Ae,-0.13,2.34,6.25,16.19,3,주식형,0.5,0.76
삼성자산운용,삼성글로벌선진국H(주식)Ag,-0.06,0.63,4.7,14.99,3,주식형,0.65,0.88
삼성자산운용,삼성글로벌선진국H(주식)C-P,-0.14,1.35,5.19,14.96,3,주식형,0,0.9
삼성자산운용,삼성글로벌선진국H(주식)C-Pe,-0.12,2.36,6.31,16.32,3,주식형,0,0.65
삼성자산운용,삼성글로벌선진국H(주식)C1,-0.21,2.09,5.75,15.11,3,주식형,0,1.7
삼성자산운용,삼성글로벌선진국H(주식)Ce,-0.14,2.3,6.17,16.03,3,주식형,0,0.9
삼성자산운용,삼성글로벌선진국H(주식)Cg,-0.15,1.47,5.27,14.95,3,주식형,0,1.07
삼성자산운용,삼성글로벌선진국H(주식)Cw,-0.1,2.43,6.44,16.61,3,주식형,0,0.4
삼성자산운용,삼성달러표시MMF법인제1호(USD)C,0.36,1.11,2.4,5,6,MMF(법인),0,0.3
삼성자산운용,삼성달러표시MMF법인제1호(USD)Ce,0.37,1.13,2.45,5.1,6,MMF(법인),0,0.2
삼성자산운용,삼성달러표시단기채권UH[채권]A,5.58,11.69,8.88,19.32,4,채권형,0.3,0.25
삼성자산운용,삼성달러표시단기채권UH[채권]Ae,5.59,11.7,8.9,19.35,4,채권형,0.15,0.22
삼성자산운용,삼성달러표시단기채권UH[채권]C,5.57,11.66,8.81,19.16,4,채권형,0,0.39
삼성자산운용,삼성달러표시단기채권UH[채권]C-P,5.58,11.67,8.83,19.2,4,채권형,0,0.35
삼성자산운용,삼성달러표시단기채권UH[채권]C-Pe,5.58,11.69,8.87,19.29,4,채권형,0,0.27
삼성자산운용,삼성달러표시단기채권UH[채권]Ce,5.58,11.68,8.86,19.27,4,채권형,0,0.29
삼성자산운용,삼성달러표시단기채권UH[채권]Cw,5.59,11.71,8.92,19.39,4,채권형,0,0.19
삼성자산운용,삼성미국S&P500인덱스H(주식)A,-0.49,3.58,7.47,21.47,2,주식형,1,0.85
삼성자산운용,삼성미국S&P500인덱스H(주식)Ae,-0.47,3.65,7.6,21.78,2,주식형,0.5,0.595
삼성자산운용,삼성미국S&P500인덱스H(주식)C-P,-0.53,3.48,7.26,21.01,2,주식형,0,1.24
삼성자산운용,삼성미국S&P500인덱스H(주식)C-Pe,-0.49,3.6,7.5,21.54,2,주식형,0,0.79
삼성자산운용,삼성미국S&P500인덱스H(주식)C1,-0.56,3.38,7.04,20.53,2,주식형,0,1.64
삼성자산운용,삼성미국S&P500인덱스H(주식)Ce,-0.49,3.58,7.47,21.48,2,주식형,0,0.84
삼성자산운용,삼성미국S&P500인덱스H(주식)Cw,-0.45,3.71,7.74,22.08,2,주식형,0,0.34
삼성자산운용,삼성코스닥150 1.5배레버리지(주식-파생)Ae,-6.06,-20.95,-27.29,-30.67,1,파생상품,0.5,0.95
삼성자산운용,삼성코스닥150 1.5배레버리지(주식-파생)Ce,-6.07,-20.98,-27.34,-30.77,1,파생상품,0,1.09
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)A,-0.56,-0.93,3.05,5.83,4,재간접투자,1,0.42
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)Ae,-0.55,-0.91,3.11,5.94,4,재간접투자,0.5,0.32
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)C,-0.59,-1.02,2.88,5.47,4,재간접투자,0,0.76
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)C-P,-0.58,-1.01,2.9,5.52,4,재간접투자,0,0.71
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)C-Pe,-0.56,-0.95,3.03,5.77,4,재간접투자,0,0.47
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)Ce,-0.56,-0.95,3.02,5.76,4,재간접투자,0,0.49
삼성자산운용,삼성한국형TDF2015(채권혼합-재간접형)Cw,-0.54,-0.89,3.15,6.03,4,재간접투자,0,0.23
삼성자산운용,삼성한국형TDF2020(채권혼합-재간접형)A,-0.52,-0.88,3.18,6.14,4,재간접투자,1,0.42
삼성자산운용,삼성한국형TDF2020(채권혼합-재간접형)Ae,-0.51,-0.86,3.23,6.25,4,재간접투자,0.5,0.32
삼성자산운용,삼성한국형TDF2020(채권혼합-재간접형)C,-0.55,-0.97,3,5.78,4,재간접투자,0,0.76
삼성자산운용,삼성한국형TDF2020(채권혼합-재간접형)C-P,-0.55,-0.96,3.03,5.83,4,재간접투자,0,0.71
삼성자산운용,삼성한국형TDF2020(채권혼합-재간접형)C-Pe,-0.53,-0.9,3.15,6.09,4,재간접투자,0,0.47
삼성자산운용,삼성한국형TDF2020(채권혼합-재간접형)Ce,-0.53,-0.9,3.14,6.07,4,재간접투자,0,0.49
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)A,-0.48,-0.85,3.21,6.79,4,재간접투자,1,0.42
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)Ae,-0.47,-0.82,3.27,6.9,4,재간접투자,0.5,0.32
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)C,-0.51,-0.93,3.04,6.43,4,재간접투자,0,0.76
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)C-P,-0.51,-0.92,3.06,6.48,4,재간접투자,0,0.71
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)C-Pe,-0.49,-0.86,3.19,6.74,4,재간접투자,0,0.47
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)Ce,-0.49,-0.87,3.18,6.72,4,재간접투자,0,0.49
삼성자산운용,삼성한국형TDF2025(주식혼합-재간접형)Cw,-0.45,-0.78,3.38,7.11,4,재간접투자,0,0.23
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)A,-0.41,-0.86,3.31,8.83,3,재간접투자,1,0.42
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)Ae,-0.4,-0.84,3.36,8.94,3,재간접투자,0.5,0.32
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)C,-0.44,-0.95,3.13,8.46,3,재간접투자,0,0.76
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)C-P,-0.44,-0.93,3.16,8.51,3,재간접투자,0,0.71
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)C-Pe,-0.42,-0.87,3.29,8.78,3,재간접투자,0,0.47
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)Ce,-0.42,-0.88,3.28,8.75,3,재간접투자,0,0.49
삼성자산운용,삼성한국형TDF2030(주식혼합-재간접형)Cw,-0.38,-0.76,3.53,9.35,3,재간접투자,0,0.23
삼성자산운용,삼성한국형TDF2035(주식혼합-재간접형)A,-0.49,-1.03,3.24,9.54,3,재간접투자,1,0.64
삼성자산운용,삼성한국형TDF2035(주식혼합-재간접형)Ae,-0.47,-0.98,3.35,9.78,3,재간접투자,0.5,0.43
삼성자산운용,삼성한국형TDF2035(주식혼합-재간접형)C,-0.52,-1.12,3.07,9.17,3,재간접투자,0,0.98
삼성자산운용,삼성한국형TDF2035(주식혼합-재간접형)C-P,-0.51,-1.1,3.11,9.26,3,재간접투자,0,0.9
삼성자산운용,삼성한국형TDF2035(주식혼합-재간접형)C-Pe,-0.48,-1.01,3.28,9.63,3,재간접투자,0,0.56
삼성자산운용,삼성한국형TDF2035(주식혼합-재간접형)Ce,-0.48,-1.02,3.26,9.59,3,재간접투자,0,0.6
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)A,-0.5,-1.08,3.03,9.54,3,재간접투자,1,0.91
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)Ae,-0.47,-1,3.19,9.89,3,재간접투자,0.5,0.59
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)C,-0.53,-1.16,2.85,9.16,3,재간접투자,0,1.25
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)C-P,-0.52,-1.15,2.88,9.23,3,재간접투자,0,1.19
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)C-Pe,-0.48,-1.03,3.12,9.73,3,재간접투자,0,0.73
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)Ce,-0.48,-1.04,3.1,9.7,3,재간접투자,0,0.76
삼성자산운용,삼성한국형TDF2040(주식혼합-재간접형)Cw,-0.43,-0.89,3.41,10.46,3,재간접투자,0,0.28
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)A,-0.46,-1.04,3.07,10.03,3,재간접투자,1,0.96
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)Ae,-0.43,-0.96,3.24,10.38,3,재간접투자,0.5,0.64
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)C,-0.49,-1.12,2.9,9.65,3,재간접투자,0,1.3
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)C-P,-0.48,-1.11,2.93,9.72,3,재간접투자,0,1.24
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)C-Pe,-0.44,-0.99,3.17,10.23,3,재간접투자,0,0.78
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)Ce,-0.44,-1,3.15,10.19,3,재간접투자,0,0.81
삼성자산운용,삼성한국형TDF2045(주식혼합-재간접형)Cw,-0.4,-0.88,3.41,10.78,3,재간접투자,0,0.33
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)A,-0.36,-0.91,3.19,10.6,3,재간접투자,1,0.96
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)Ae,-0.33,-0.83,3.36,10.95,3,재간접투자,0.5,0.64
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)C,-0.39,-0.99,3.01,10.22,3,재간접투자,0,1.3
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)C-P,-0.39,-0.98,3.04,10.29,3,재간접투자,0,1.24
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)C-Pe,-0.35,-0.86,3.28,10.8,3,재간접투자,0,1.24
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)Ce,-0.35,-0.87,3.27,10.76,3,재간접투자,0,0.81
삼성자산운용,삼성한국형TDF2050H(주혼-재간접형)Cw,0,-3.41,0,0,3,재간접투자,0,0.33
삼성자산운용,삼성한국형TDF2050UH(주혼-재간접형)A,4.53,9.52,9.89,26.05,3,재간접투자,1,0.96
삼성자산운용,삼성한국형TDF2050UH(주혼-재간접형)Ae,4.56,9.61,10.07,26.45,3,재간접투자,0.5,0.64
삼성자산운용,삼성한국형TDF2050UH(주혼-재간접형)C,4.5,9.43,9.71,25.63,3,재간접투자,0,1.3
삼성자산운용,삼성한국형TDF2050UH(주혼-재간접형)C-P,4.5,9.45,9.74,25.7,3,재간접투자,0,1.24
삼성자산운용,삼성한국형TDF2050UH(주혼-재간접형)C-Pe,4.54,9.57,9.99,26.27,3,재간접투자,0,0.78
삼성자산운용,삼성한국형TDF2050UH(주혼-재간접형)Ce,4.54,9.56,9.98,26.24,3,재간접투자,0,0.81
삼성자산운용,삼성한국형TDF2055(주식혼합-재간접형)A,-0.39,-0.97,0,0,3,재간접투자,1,0.96
삼성자산운용,삼성한국형TDF2055(주식혼합-재간접형)Ae,-0.36,-0.89,3.26,11.04,3,재간접투자,0.5,0.64
삼성자산운용,삼성한국형TDF2055(주식혼합-재간접형)C,-0.42,-1.05,2.93,0,3,재간접투자,0,1.3
삼성자산운용,삼성한국형TDF2055(주식혼합-재간접형)C-P,-0.41,-1.04,2.95,10.39,3,재간접투자,0,1.24
삼성자산운용,삼성한국형TDF2055(주식혼합-재간접형)C-Pe,-0.37,-0.93,3.18,10.89,3,재간접투자,0,0.78
삼성자산운용,삼성한국형TDF2055(주식혼합-재간접형)Ce,-0.38,-0.93,3.17,10.86,3,재간접투자,0,0.81
슈로더투신운용,슈로더유로증권(주식-재간접형)A,2.71,0.75,2.2,11.09,2,재간접투자,1,2.01
슈로더투신운용,슈로더유로증권(주식-재간접형)Ae,2.77,0.94,2.59,11.91,2,재간접투자,0.5,1.26
슈로더투신운용,슈로더유로증권(주식-재간접형)C1,2.68,0.65,2,10.66,2,재간접투자,0,2.41
슈로더투신운용,슈로더유로증권(주식-재간접형)Ce,2.76,0.9,2.51,11.75,2,재간접투자,0,1.41
슈로더투신운용,슈로더유로증권(주식-재간접형)W,2.8,1.03,2.77,12.3,2,재간접투자,0,0.91
신영자산운용,신영마라톤증권(주식)Ae,-3.45,-9.7,-13.61,-7.12,2,주식형,0.5,0.84
신영자산운용,신영마라톤증권(주식)C-G,-3.51,-9.85,-13.89,-7.73,2,주식형,0,1.48
신영자산운용,신영마라톤증권(주식)C-P,-3.51,-9.84,-13.88,-7.69,2,주식형,0,1.39
신영자산운용,신영마라톤증권(주식)C-Pe,-3.46,-9.73,-13.66,-7.24,2,주식형,0,0.965
신영자산운용,신영마라톤증권(주식)e,-3.47,-9.74,-13.67,-7.26,2,주식형,0,0.99
신영자산운용,신영밸류고배당40증권자형A(채혼),-1.48,-2.91,-3.73,1.31,4,채권혼합형,0.6,0.89
신영자산운용,신영밸류고배당40증권자형A-e(채혼),-1.46,-2.85,-3.61,1.57,4,채권혼합형,0.3,0.64
